time;V(v_ov);V(vpow_dc);
31.4917;-0.0981807;34.3017;
31.5017;-0.0981807;34.2995;
31.5117;-0.0981807;34.3017;
31.5217;-0.0981807;34.2995;
31.5317;-0.0981807;34.3018;
31.5417;-0.0981807;34.2995;
31.5517;-0.0981807;34.3018;
31.5617;-0.0981807;34.2994;
31.5717;-0.0981807;34.3018;
31.5817;-0.0981807;34.2994;
31.5917;-0.0981807;34.3019;
31.6017;-0.0981807;34.2994;
31.6117;-0.0981807;34.3019;
31.6217;-0.0981807;34.2994;
31.6317;-0.0981807;34.3019;
31.6417;-0.0981807;34.2994;
31.6517;-0.0981807;34.3019;
31.6617;-0.0981807;34.2993;
31.6717;-0.0981807;34.3019;
31.6817;-0.0981807;34.2993;
31.6917;-0.0981807;34.3019;
31.7017;-0.0981807;34.2994;
31.7117;-0.0981807;34.3019;
31.7217;-0.0981807;34.2994;
31.7317;-0.0981807;34.3019;
31.7417;-0.0981807;34.2994;
31.7517;-0.0981807;34.3018;
31.7617;-0.0981807;34.2994;
31.7717;-0.0981807;34.3018;
31.7817;-0.0981807;34.2994;
31.7917;-0.0981807;34.3018;
31.8017;-0.0981807;34.2995;
31.8117;-0.0981807;34.3018;
31.8217;-0.0981807;34.2995;
31.8317;-0.0981807;34.3017;
31.8417;-0.0981807;34.2995;
31.8517;-0.0981807;34.3017;
31.8617;-0.0981807;34.2996;
31.8717;-0.0981807;34.3016;
31.8817;-0.0981807;34.2996;
31.8917;-0.0981807;34.3016;
31.9017;-0.0981807;34.2997;
31.9117;-0.0981807;34.3015;
31.9217;-0.0981807;34.2998;
31.9317;-0.0981807;34.3014;
31.9417;-0.0981807;34.2998;
31.9517;-0.0981807;34.3014;
31.9617;-0.0981807;34.2999;
31.9717;-0.0981807;34.3013;
31.9817;-0.0981807;34.3;
31.9917;-0.0981807;34.3012;
32.0017;-0.0981807;34.3;
32.0117;-0.0981807;34.3011;
32.0217;-0.0981807;34.3001;
32.0317;-0.0981807;34.301;
32.0417;-0.0981807;34.3002;
32.0517;-0.0981807;34.301;
32.0617;-0.0981807;34.3003;
32.0717;-0.0981807;34.3009;
32.0817;-0.0981807;34.3004;
32.0917;-0.0981807;34.3008;
32.1017;-0.0981807;34.3005;
32.1117;-0.0981807;34.3007;
32.1217;-0.0981807;34.3006;
32.1317;-0.0981807;34.3006;
32.1417;-0.0981807;34.3006;
32.1517;-0.0981807;34.3005;
32.1617;-0.0981807;34.3007;
32.1717;-0.0981807;34.3004;
32.1817;-0.0981807;34.3008;
32.1917;-0.0981807;34.3004;
32.2017;-0.0981807;34.3009;
32.2117;-0.0981807;34.3003;
32.2217;-0.0981807;34.301;
32.2317;-0.0981807;34.3002;
32.2417;-0.0981807;34.3011;
32.2517;-0.0981807;34.3001;
32.2617;-0.0981807;34.3011;
32.2717;-0.0981807;34.3;
32.2817;-0.0981807;34.3012;
32.2917;-0.0981807;34.3;
32.3017;-0.0981807;34.3013;
32.3117;-0.0981807;34.2999;
32.3217;-0.0981807;34.3014;
32.3317;-0.0981807;34.2998;
32.3417;-0.0981807;34.3014;
32.3517;-0.0981807;34.2998;
32.3617;-0.0981807;34.3015;
32.3717;-0.0981807;34.2997;
32.3817;-0.0981807;34.3015;
32.3917;-0.0981807;34.2997;
32.4017;-0.0981807;34.3016;
32.4117;-0.0981807;34.2996;
32.4217;-0.0981807;34.3016;
32.4317;-0.0981807;34.2996;
32.4417;-0.0981807;34.3017;
32.4517;-0.0981807;34.2995;
32.4617;-0.0981807;34.3017;
32.4717;-0.0981807;34.2995;
32.4817;-0.0981807;34.3018;
32.4917;-0.0981807;34.2995;
32.5017;-0.0981807;34.3018;
32.5117;-0.0981807;34.2994;
32.5217;-0.0981807;34.3018;
32.5317;-0.0981807;34.2994;
32.5417;-0.0981807;34.3018;
32.5517;-0.0981807;34.2994;
32.5617;-0.0981807;34.3018;
32.5717;-0.0981807;34.2994;
32.5817;-0.0981807;34.3018;
32.5917;-0.0981807;34.2994;
32.6017;-0.0981807;34.3018;
32.6117;-0.0981807;34.2994;
32.6217;-0.0981807;34.3018;
32.6317;-0.0981807;34.2994;
32.6417;-0.0981807;34.3018;
32.6517;-0.0981807;34.2994;
32.6617;-0.0981807;34.3018;
32.6717;-0.0981807;34.2994;
32.6817;-0.0981807;34.3018;
32.6917;-0.0981807;34.2995;
32.7017;-0.0981807;34.3018;
32.7117;-0.0981807;34.2995;
32.7217;-0.0981807;34.3017;
32.7317;-0.0981807;34.2995;
32.7417;-0.0981807;34.3017;
32.7517;-0.0981807;34.2995;
32.7617;-0.0981807;34.3017;
32.7717;-0.0981807;34.2996;
32.7817;-0.0981807;34.3016;
32.7917;-0.0981807;34.2996;
32.8017;-0.0981807;34.3016;
32.8117;-0.0981807;34.2997;
32.8217;-0.0981807;34.3015;
32.8317;-0.0981807;34.2997;
32.8417;-0.0981807;34.3015;
32.8517;-0.0981807;34.2998;
32.8617;-0.0981807;34.3014;
32.8717;-0.0981807;34.2999;
32.8817;-0.0981807;34.3013;
32.8917;-0.0981807;34.2999;
32.9017;-0.0981807;34.3013;
32.9117;-0.0981807;34.3;
32.9217;-0.0981807;34.3012;
32.9317;-0.0981807;34.3001;
32.9417;-0.0981807;34.3011;
32.9517;-0.0981807;34.3001;
32.9617;-0.0981807;34.301;
32.9717;-0.0981807;34.3002;
32.9817;-0.0981807;34.301;
32.9917;-0.0981807;34.3003;
33.0017;-0.0981807;34.3009;
33.0117;-0.0981807;34.3004;
33.0217;-0.0981807;34.3008;
33.0317;-0.0981807;34.3004;
33.0417;-0.0981807;34.3007;
33.0517;-0.0981807;34.3005;
33.0617;-0.0981807;34.3006;
33.0717;-0.0981807;34.3006;
33.0817;-0.0981807;34.3006;
33.0917;-0.0981807;34.3007;
33.1017;-0.0981807;34.3005;
33.1117;-0.0981807;34.3008;
33.1217;-0.0981807;34.3004;
33.1317;-0.0981807;34.3009;
33.1417;-0.0981807;34.3003;
33.1517;-0.0981807;34.3009;
33.1617;-0.0981807;34.3002;
33.1717;-0.0981807;34.301;
33.1817;-0.0981807;34.3002;
33.1917;-0.0981807;34.3011;
33.2017;-0.0981807;34.3001;
33.2117;-0.0981807;34.3012;
33.2217;-0.0981807;34.3;
33.2317;-0.0981807;34.3012;
33.2417;-0.0981807;34.2999;
33.2517;-0.0981807;34.3013;
33.2617;-0.0981807;34.2999;
33.2717;-0.0981807;34.3014;
33.2817;-0.0981807;34.2998;
33.2917;-0.0981807;34.3014;
33.3017;-0.0981807;34.2998;
33.3117;-0.0981807;34.3015;
33.3217;-0.0981807;34.2997;
33.3317;-0.0981807;34.3015;
33.3417;-0.0981807;34.2997;
33.3517;-0.0981807;34.3016;
33.3617;-0.0981807;34.2996;
33.3717;-0.0981807;34.3016;
33.3817;-0.0981807;34.2996;
33.3917;-0.0981807;34.3017;
33.4017;-0.0981807;34.2995;
33.4117;-0.0981807;34.3017;
33.4217;-0.0981807;34.2995;
33.4317;-0.0981807;34.3017;
33.4417;-0.0981807;34.2995;
33.4517;-0.0981807;34.3018;
33.4617;-0.0981807;34.2994;
33.4717;-0.0981807;34.3018;
33.4817;-0.0981807;34.2994;
33.4917;-0.0981807;34.3018;
33.5017;-0.0981807;34.2994;
33.5117;-0.0981807;34.3018;
33.5217;-0.0981807;34.2994;
33.5317;-0.0981807;34.3018;
33.5417;-0.0981807;34.2994;
33.5517;-0.0981807;34.3018;
33.5617;-0.0981807;34.2994;
33.5717;-0.0981807;34.3018;
33.5817;-0.0981807;34.2994;
33.5917;-0.0981807;34.3018;
33.6017;-0.0981807;34.2994;
33.6117;-0.0981807;34.3018;
33.6217;-0.0981807;34.2995;
33.6317;-0.0981807;34.3018;
33.6417;-0.0981807;34.2995;
33.6517;-0.0981807;34.3017;
33.6617;-0.0981807;34.2995;
33.6717;-0.0981807;34.3017;
33.6817;-0.0981807;34.2995;
33.6917;-0.0981807;34.3017;
33.7017;-0.0981807;34.2996;
33.7117;-0.0981807;34.3016;
33.7217;-0.0981807;34.2996;
33.7317;-0.0981807;34.3016;
33.7417;-0.0981807;34.2997;
33.7517;-0.0981807;34.3015;
33.7617;-0.0981807;34.2997;
33.7717;-0.0981807;34.3015;
33.7817;-0.0981807;34.2998;
33.7917;-0.0981807;34.3014;
33.8017;-0.0981807;34.2998;
33.8117;-0.0981807;34.3013;
33.8217;-0.0981807;34.2999;
33.8317;-0.0981807;34.3013;
33.8417;-0.0981807;34.3;
33.8517;-0.0981807;34.3012;
33.8617;-0.0981807;34.3;
33.8717;-0.0981807;34.3011;
33.8817;-0.0981807;34.3001;
33.8917;-0.0981807;34.3011;
33.9017;-0.0981807;34.3002;
33.9117;-0.0981807;34.301;
33.9217;-0.0981807;34.3002;
33.9317;-0.0981807;34.3009;
33.9417;-0.0981807;34.3003;
33.9517;-0.0981807;34.3008;
33.9617;-0.0981807;34.3004;
33.9717;-0.0981807;34.3008;
33.9817;-0.0981807;34.3005;
33.9917;-0.0981807;34.3007;
34.0017;-0.0981807;34.3006;
34.0117;-0.0981807;34.3006;
34.0217;-0.0981807;34.3006;
34.0317;-0.0981807;34.3005;
34.0417;-0.0981807;34.3007;
34.0517;-0.0981807;34.3004;
34.0617;-0.0981807;34.3008;
34.0717;-0.0981807;34.3004;
34.0817;-0.0981807;34.3009;
34.0917;-0.0981807;34.3003;
34.1017;-0.0981807;34.3009;
34.1117;-0.0981807;34.3002;
34.1217;-0.0981807;34.301;
34.1317;-0.0981807;34.3002;
34.1417;-0.0981807;34.3011;
34.1517;-0.0981807;34.3001;
34.1617;-0.0981807;34.3012;
34.1717;-0.0981807;34.3;
34.1817;-0.0981807;34.3012;
34.1917;-0.0981807;34.3;
34.2017;-0.0981807;34.3013;
34.2117;-0.0981807;34.2999;
34.2217;-0.0981807;34.3014;
34.2317;-0.0981807;34.2998;
34.2417;-0.0981807;34.3014;
34.2517;-0.0981807;34.2998;
34.2617;-0.0981807;34.3015;
34.2717;-0.0981807;34.2997;
34.2817;-0.0981807;34.3015;
34.2917;-0.0981807;34.2997;
34.3017;-0.0981807;34.3016;
34.3117;-0.0981807;34.2996;
34.3217;-0.0981807;34.3016;
34.3317;-0.0981807;34.2996;
34.3417;-0.0981807;34.3016;
34.3517;-0.0981807;34.2996;
34.3617;-0.0981807;34.3017;
34.3717;-0.0981807;34.2995;
34.3817;-0.0981807;34.3017;
34.3917;-0.0981807;34.2995;
34.4017;-0.0981807;34.3017;
34.4117;-0.0981807;34.2995;
34.4217;-0.0981807;34.3017;
34.4317;-0.0981807;34.2995;
34.4417;-0.0981807;34.3018;
34.4517;-0.0981807;34.2995;
34.4617;-0.0981807;34.3018;
34.4717;-0.0981807;34.2995;
34.4817;-0.0981807;34.3018;
34.4917;-0.0981807;34.2995;
34.5017;-0.0981807;34.3018;
34.5117;-0.0981807;34.2995;
34.5217;-0.0981807;34.3018;
34.5317;-0.0981807;34.2995;
34.5417;-0.0981807;34.3017;
34.5517;-0.0981807;34.2995;
34.5617;-0.0981807;34.3017;
34.5717;-0.0981807;34.2995;
34.5817;-0.0981807;34.3017;
34.5917;-0.0981807;34.2995;
34.6017;-0.0981807;34.3017;
34.6117;-0.0981807;34.2996;
34.6217;-0.0981807;34.3017;
34.6317;-0.0981807;34.2996;
34.6417;-0.0981807;34.3016;
34.6517;-0.0981807;34.2996;
34.6617;-0.0981807;34.3016;
34.6717;-0.0981807;34.2997;
34.6817;-0.0981807;34.3015;
34.6917;-0.0981807;34.2997;
34.7017;-0.0981807;34.3015;
34.7117;-0.0981807;34.2998;
34.7217;-0.0981807;34.3014;
34.7317;-0.0981807;34.2998;
34.7417;-0.0981807;34.3014;
34.7517;-0.0981807;34.2999;
34.7617;-0.0981807;34.3013;
34.7717;-0.0981807;34.2999;
34.7817;-0.0981807;34.3013;
34.7917;-0.0981807;34.3;
34.8017;-0.0981807;34.3012;
34.8117;-0.0981807;34.3;
34.8217;-0.0981807;34.3011;
34.8317;-0.0981807;34.3001;
34.8417;-0.0981807;34.3011;
34.8517;-0.0981807;34.3002;
34.8617;-0.0981807;34.301;
34.8717;-0.0981807;34.3002;
34.8817;-0.0981807;34.3009;
34.8917;-0.0981807;34.3003;
34.9017;-0.0981807;34.3009;
34.9117;-0.0981807;34.3004;
34.9217;-0.0981807;34.3008;
34.9317;-0.0981807;34.3005;
34.9417;-0.0981807;34.3007;
34.9517;-0.0981807;34.3005;
34.9617;-0.0981807;34.3006;
34.9717;-0.0981807;34.3006;
34.9817;-0.0981807;34.3006;
34.9917;-0.0981807;34.3007;
35.0017;-0.0981807;34.3005;
35.0117;-0.0981807;34.3008;
35.0217;-0.0981807;34.3004;
35.0317;-0.0981807;34.3008;
35.0417;-0.0981807;34.3003;
35.0517;-0.0981807;34.3009;
35.0617;-0.0981807;34.3003;
35.0717;-0.0981807;34.301;
35.0817;-0.0981807;34.3002;
35.0917;-0.0981807;34.301;
35.1017;-0.0981807;34.3001;
35.1117;-0.0981807;34.3011;
35.1217;-0.0981807;34.3001;
35.1317;-0.0981807;34.3012;
35.1417;-0.0981807;34.3;
35.1517;-0.0981807;34.3013;
35.1617;-0.0981807;34.2999;
35.1717;-0.0981807;34.3013;
35.1817;-0.0981807;34.2999;
35.1917;-0.0981807;34.3014;
35.2017;-0.0981807;34.2998;
35.2117;-0.0981807;34.3014;
35.2217;-0.0981807;34.2998;
35.2317;-0.0981807;34.3015;
35.2417;-0.0981807;34.2997;
35.2517;-0.0981807;34.3015;
35.2617;-0.0981807;34.2997;
35.2717;-0.0981807;34.3016;
35.2817;-0.0981807;34.2996;
35.2917;-0.0981807;34.3016;
35.3017;-0.0981807;34.2996;
35.3117;-0.0981807;34.3016;
35.3217;-0.0981807;34.2996;
35.3317;-0.0981807;34.3017;
35.3417;-0.0981807;34.2995;
35.3517;-0.0981807;34.3017;
35.3617;-0.0981807;34.2995;
35.3717;-0.0981807;34.3017;
35.3817;-0.0981807;34.2995;
35.3917;-0.0981807;34.3017;
35.4017;-0.0981807;34.2995;
35.4117;-0.0981807;34.3017;
35.4217;-0.0981807;34.2995;
35.4317;-0.0981807;34.3017;
35.4417;-0.0981807;34.2995;
35.4517;-0.0981807;34.3017;
35.4617;-0.0981807;34.2995;
35.4717;-0.0981807;34.3017;
35.4817;-0.0981807;34.2995;
35.4917;-0.0981807;34.3017;
35.5017;-0.0981807;34.2995;
35.5117;-0.0981807;34.3017;
35.5217;-0.0981807;34.2995;
35.5317;-0.0981807;34.3017;
35.5417;-0.0981807;34.2996;
35.5517;-0.0981807;34.3016;
35.5617;-0.0981807;34.2996;
35.5717;-0.0981807;34.3016;
35.5817;-0.0981807;34.2996;
35.5917;-0.0981807;34.3016;
35.6017;-0.0981807;34.2997;
35.6117;-0.0981807;34.3015;
35.6217;-0.0981807;34.2997;
35.6317;-0.0981807;34.3015;
35.6417;-0.0981807;34.2997;
35.6517;-0.0981807;34.3014;
35.6617;-0.0981807;34.2998;
35.6717;-0.0981807;34.3014;
35.6817;-0.0981807;34.2998;
35.6917;-0.0981807;34.3013;
35.7017;-0.0981807;34.2999;
35.7117;-0.0981807;34.3013;
35.7217;-0.0981807;34.3;
35.7317;-0.0981807;34.3012;
35.7417;-0.0981807;34.3;
35.7517;-0.0981807;34.3012;
35.7617;-0.0981807;34.3001;
35.7717;-0.0981807;34.3011;
35.7817;-0.0981807;34.3001;
35.7917;-0.0981807;34.301;
35.8017;-0.0981807;34.3002;
35.8117;-0.0981807;34.301;
35.8217;-0.0981807;34.3003;
35.8317;-0.0981807;34.3009;
35.8417;-0.0981807;34.3004;
35.8517;-0.0981807;34.3008;
35.8617;-0.0981807;34.3004;
35.8717;-0.0981807;34.3007;
35.8817;-0.0981807;34.3005;
35.8917;-0.0981807;34.3007;
35.9017;-0.0981807;34.3006;
35.9117;-0.0981807;34.3006;
35.9217;-0.0981807;34.3006;
35.9317;-0.0981807;34.3005;
35.9417;-0.0981807;34.3007;
35.9517;-0.0981807;34.3005;
35.9617;-0.0981807;34.3008;
35.9717;-0.0981807;34.3004;
35.9817;-0.0981807;34.3009;
35.9917;-0.0981807;34.3003;
36.0017;-0.0981807;34.3009;
36.0117;-0.0981807;34.3003;
36.0217;-0.0981807;34.301;
36.0317;-0.0981807;34.3002;
36.0417;-0.0981807;34.301;
36.0517;-0.0981807;34.3001;
36.0617;-0.0981807;34.3011;
36.0717;-0.0981807;34.3001;
36.0817;-0.0981807;34.3012;
36.0917;-0.0981807;34.3;
36.1017;-0.0981807;34.3012;
36.1117;-0.0981807;34.3;
36.1217;-0.0981807;34.3013;
36.1317;-0.0981807;34.2999;
36.1417;-0.0981807;34.3013;
36.1517;-0.0981807;34.2999;
36.1617;-0.0981807;34.3014;
36.1717;-0.0981807;34.2998;
36.1817;-0.0981807;34.3014;
36.1917;-0.0981807;34.2998;
36.2017;-0.0981807;34.3015;
36.2117;-0.0981807;34.2997;
36.2217;-0.0981807;34.3015;
36.2317;-0.0981807;34.2997;
36.2417;-0.0981807;34.3015;
36.2517;-0.0981807;34.2997;
36.2617;-0.0981807;34.3016;
36.2717;-0.0981807;34.2996;
36.2817;-0.0981807;34.3016;
36.2917;-0.0981807;34.2996;
36.3017;-0.0981807;34.3016;
36.3117;-0.0981807;34.2996;
36.3217;-0.0981807;34.3016;
36.3317;-0.0981807;34.2996;
36.3417;-0.0981807;34.3016;
36.3517;-0.0981807;34.2996;
36.3617;-0.0981807;34.3016;
36.3717;-0.0981807;34.2996;
36.3817;-0.0981807;34.3016;
36.3917;-0.0981807;34.2996;
36.4017;-0.0981807;34.3016;
36.4117;-0.0981807;34.2996;
36.4217;-0.0981807;34.3016;
36.4317;-0.0981807;34.2996;
36.4417;-0.0981807;34.3016;
36.4517;-0.0981807;34.2996;
36.4617;-0.0981807;34.3016;
36.4717;-0.0981807;34.2996;
36.4817;-0.0981807;34.3016;
36.4917;-0.0981807;34.2997;
36.5017;-0.0981807;34.3015;
36.5117;-0.0981807;34.2997;
36.5217;-0.0981807;34.3015;
36.5317;-0.0981807;34.2997;
36.5417;-0.0981807;34.3015;
36.5517;-0.0981807;34.2998;
36.5617;-0.0981807;34.3014;
36.5717;-0.0981807;34.2998;
36.5817;-0.0981807;34.3014;
36.5917;-0.0981807;34.2998;
36.6017;-0.0981807;34.3013;
36.6117;-0.0981807;34.2999;
36.6217;-0.0981807;34.3013;
36.6317;-0.0981807;34.2999;
36.6417;-0.0981807;34.3012;
36.6517;-0.0981807;34.3;
36.6617;-0.0981807;34.3012;
36.6717;-0.0981807;34.3;
36.6817;-0.0981807;34.3011;
36.6917;-0.0981807;34.3001;
36.7017;-0.0981807;34.3011;
36.7117;-0.0981807;34.3002;
36.7217;-0.0981807;34.301;
36.7317;-0.0981807;34.3002;
36.7417;-0.0981807;34.3009;
36.7517;-0.0981807;34.3003;
36.7617;-0.0981807;34.3009;
36.7717;-0.0981807;34.3004;
36.7817;-0.0981807;34.3008;
36.7917;-0.0981807;34.3004;
36.8017;-0.0981807;34.3008;
36.8117;-0.0981807;34.3005;
36.8217;-0.0981807;34.3007;
36.8317;-0.0981807;34.3005;
36.8417;-0.0981807;34.3006;
36.8517;-0.0981807;34.3006;
36.8617;-0.0981807;34.3006;
36.8717;-0.0981807;34.3007;
36.8817;-0.0981807;34.3005;
36.8917;-0.0981807;34.3007;
36.9017;-0.0981807;34.3004;
36.9117;-0.0981807;34.3008;
36.9217;-0.0981807;34.3004;
36.9317;-0.0981807;34.3009;
36.9417;-0.0981807;34.3003;
36.9517;-0.0981807;34.3009;
36.9617;-0.0981807;34.3002;
36.9717;-0.0981807;34.301;
36.9817;-0.0981807;34.3002;
36.9917;-0.0981807;34.3011;
37.0017;-0.0981807;34.3001;
37.0117;-0.0981807;34.3011;
37.0217;-0.0981807;34.3001;
37.0317;-0.0981807;34.3012;
37.0417;-0.0981807;34.3;
37.0517;-0.0981807;34.3012;
37.0617;-0.0981807;34.3;
37.0717;-0.0981807;34.3013;
37.0817;-0.0981807;34.2999;
37.0917;-0.0981807;34.3013;
37.1017;-0.0981807;34.2999;
37.1117;-0.0981807;34.3014;
37.1217;-0.0981807;34.2998;
37.1317;-0.0981807;34.3014;
37.1417;-0.0981807;34.2998;
37.1517;-0.0981807;34.3014;
37.1617;-0.0981807;34.2998;
37.1717;-0.0981807;34.3015;
37.1817;-0.0981807;34.2997;
37.1917;-0.0981807;34.3015;
37.2017;-0.0981807;34.2997;
37.2117;-0.0981807;34.3015;
37.2217;-0.0981807;34.2997;
37.2317;-0.0981807;34.3015;
37.2417;-0.0981807;34.2997;
37.2517;-0.0981807;34.3016;
37.2617;-0.0981807;34.2997;
37.2717;-0.0981807;34.3016;
37.2817;-0.0981807;34.2997;
37.2917;-0.0981807;34.3016;
37.3017;-0.0981807;34.2997;
37.3117;-0.0981807;34.3016;
37.3217;-0.0981807;34.2997;
37.3317;-0.0981807;34.3016;
37.3417;-0.0981807;34.2997;
37.3517;-0.0981807;34.3016;
37.3617;-0.0981807;34.2997;
37.3717;-0.0981807;34.3015;
37.3817;-0.0981807;34.2997;
37.3917;-0.0981807;34.3015;
37.4017;-0.0981807;34.2997;
37.4117;-0.0981807;34.3015;
37.4217;-0.0981807;34.2997;
37.4317;-0.0981807;34.3015;
37.4417;-0.0981807;34.2998;
37.4517;-0.0981807;34.3014;
37.4617;-0.0981807;34.2998;
37.4717;-0.0981807;34.3014;
37.4817;-0.0981807;34.2998;
37.4917;-0.0981807;34.3014;
37.5017;-0.0981807;34.2999;
37.5117;-0.0981807;34.3013;
37.5217;-0.0981807;34.2999;
37.5317;-0.0981807;34.3013;
37.5417;-0.0981807;34.2999;
37.5517;-0.0981807;34.3012;
37.5617;-0.0981807;34.3;
37.5717;-0.0981807;34.3012;
37.5817;-0.0981807;34.3;
37.5917;-0.0981807;34.3011;
37.6017;-0.0981807;34.3001;
37.6117;-0.0981807;34.3011;
37.6217;-0.0981807;34.3001;
37.6317;-0.0981807;34.301;
37.6417;-0.0981807;34.3002;
37.6517;-0.0981807;34.301;
37.6617;-0.0981807;34.3003;
37.6717;-0.0981807;34.3009;
37.6817;-0.0981807;34.3003;
37.6917;-0.0981807;34.3009;
37.7017;-0.0981807;34.3004;
37.7117;-0.0981807;34.3008;
37.7217;-0.0981807;34.3004;
37.7317;-0.0981807;34.3007;
37.7417;-0.0981807;34.3005;
37.7517;-0.0981807;34.3007;
37.7617;-0.0981807;34.3006;
37.7717;-0.0981807;34.3006;
37.7817;-0.0981807;34.3006;
37.7917;-0.0981807;34.3005;
37.8017;-0.0981807;34.3007;
37.8117;-0.0981807;34.3005;
37.8217;-0.0981807;34.3007;
37.8317;-0.0981807;34.3004;
37.8417;-0.0981807;34.3008;
37.8517;-0.0981807;34.3004;
37.8617;-0.0981807;34.3009;
37.8717;-0.0981807;34.3003;
37.8817;-0.0981807;34.3009;
37.8917;-0.0981807;34.3003;
37.9017;-0.0981807;34.301;
37.9117;-0.0981807;34.3002;
37.9217;-0.0981807;34.301;
37.9317;-0.0981807;34.3001;
37.9417;-0.0981807;34.3011;
37.9517;-0.0981807;34.3001;
37.9617;-0.0981807;34.3011;
37.9717;-0.0981807;34.3001;
37.9817;-0.0981807;34.3012;
37.9917;-0.0981807;34.3;
38.0017;-0.0981807;34.3012;
38.0117;-0.0981807;34.3;
38.0217;-0.0981807;34.3013;
38.0317;-0.0981807;34.2999;
38.0417;-0.0981807;34.3013;
38.0517;-0.0981807;34.2999;
38.0617;-0.0981807;34.3013;
38.0717;-0.0981807;34.2999;
38.0817;-0.0981807;34.3014;
38.0917;-0.0981807;34.2998;
38.1017;-0.0981807;34.3014;
38.1117;-0.0981807;34.2998;
38.1217;-0.0981807;34.3014;
38.1317;-0.0981807;34.2998;
38.1417;-0.0981807;34.3014;
38.1517;-0.0981807;34.2998;
38.1617;-0.0981807;34.3015;
38.1717;-0.0981807;34.2998;
38.1817;-0.0981807;34.3015;
38.1917;-0.0981807;34.2997;
38.2017;-0.0981807;34.3015;
38.2117;-0.0981807;34.2997;
38.2217;-0.0981807;34.3015;
38.2317;-0.0981807;34.2997;
38.2417;-0.0981807;34.3015;
38.2517;-0.0981807;34.2997;
38.2617;-0.0981807;34.3015;
38.2717;-0.0981807;34.2997;
38.2817;-0.0981807;34.3015;
38.2917;-0.0981807;34.2998;
38.3017;-0.0981807;34.3015;
38.3117;-0.0981807;34.2998;
38.3217;-0.0981807;34.3014;
38.3317;-0.0981807;34.2998;
38.3417;-0.0981807;34.3014;
38.3517;-0.0981807;34.2998;
38.3617;-0.0981807;34.3014;
38.3717;-0.0981807;34.2998;
38.3817;-0.0981807;34.3014;
38.3917;-0.0981807;34.2999;
38.4017;-0.0981807;34.3013;
38.4117;-0.0981807;34.2999;
38.4217;-0.0981807;34.3013;
38.4317;-0.0981807;34.2999;
38.4417;-0.0981807;34.3013;
38.4517;-0.0981807;34.3;
38.4617;-0.0981807;34.3012;
38.4717;-0.0981807;34.3;
38.4817;-0.0981807;34.3012;
38.4917;-0.0981807;34.3001;
38.5017;-0.0981807;34.3011;
38.5117;-0.0981807;34.3001;
38.5217;-0.0981807;34.3011;
38.5317;-0.0981807;34.3001;
38.5417;-0.0981807;34.301;
38.5517;-0.0981807;34.3002;
38.5617;-0.0981807;34.301;
38.5717;-0.0981807;34.3003;
38.5817;-0.0981807;34.3009;
38.5917;-0.0981807;34.3003;
38.6017;-0.0981807;34.3009;
38.6117;-0.0981807;34.3004;
38.6217;-0.0981807;34.3008;
38.6317;-0.0981807;34.3004;
38.6417;-0.0981807;34.3008;
38.6517;-0.0981807;34.3005;
38.6617;-0.0981807;34.3007;
38.6717;-0.0981807;34.3005;
38.6817;-0.0981807;34.3006;
38.6917;-0.0981807;34.3006;
38.7017;-0.0981807;34.3006;
38.7117;-0.0981807;34.3006;
38.7217;-0.0981807;34.3005;
38.7317;-0.0981807;34.3007;
38.7417;-0.0981807;34.3005;
38.7517;-0.0981807;34.3008;
38.7617;-0.0981807;34.3004;
38.7717;-0.0981807;34.3008;
38.7817;-0.0981807;34.3004;
38.7917;-0.0981807;34.3009;
38.8017;-0.0981807;34.3003;
38.8117;-0.0981807;34.3009;
38.8217;-0.0981807;34.3003;
38.8317;-0.0981807;34.301;
38.8417;-0.0981807;34.3002;
38.8517;-0.0981807;34.301;
38.8617;-0.0981807;34.3002;
38.8717;-0.0981807;34.3011;
38.8817;-0.0981807;34.3001;
38.8917;-0.0981807;34.3011;
38.9017;-0.0981807;34.3001;
38.9117;-0.0981807;34.3012;
38.9217;-0.0981807;34.3;
38.9317;-0.0981807;34.3012;
38.9417;-0.0981807;34.3;
38.9517;-0.0981807;34.3012;
38.9617;-0.0981807;34.3;
38.9717;-0.0981807;34.3013;
38.9817;-0.0981807;34.2999;
38.9917;-0.0981807;34.3013;
39.0017;-0.0981807;34.2999;
39.0117;-0.0981807;34.3013;
39.0217;-0.0981807;34.2999;
39.0317;-0.0981807;34.3014;
39.0417;-0.0981807;34.2998;
39.0517;-0.0981807;34.3014;
39.0617;-0.0981807;34.2998;
39.0717;-0.0981807;34.3014;
39.0817;-0.0981807;34.2998;
39.0917;-0.0981807;34.3014;
39.1017;-0.0981807;34.2998;
39.1117;-0.0981807;34.3014;
39.1217;-0.0981807;34.2998;
39.1317;-0.0981807;34.3014;
39.1417;-0.0981807;34.2998;
39.1517;-0.0981807;34.3014;
39.1617;-0.0981807;34.2998;
39.1717;-0.0981807;34.3014;
39.1817;-0.0981807;34.2998;
39.1917;-0.0981807;34.3014;
39.2017;-0.0981807;34.2998;
39.2117;-0.0981807;34.3014;
39.2217;-0.0981807;34.2998;
39.2317;-0.0981807;34.3014;
39.2417;-0.0981807;34.2998;
39.2517;-0.0981807;34.3014;
39.2617;-0.0981807;34.2998;
39.2717;-0.0981807;34.3014;
